0,1,2,3,4,5,6,7,8,9,10,11
559.9999798017686,599.999988440421,289.9999948205232,89.99999974984947,369.99999987621834,669.9999913364531,229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763
599.999988440421,289.9999948205232,89.99999974984947,369.99999987621834,669.9999913364531,229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
289.9999948205232,89.99999974984947,369.99999987621834,669.9999913364531,229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
89.99999974984947,369.99999987621834,669.9999913364531,229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
369.99999987621834,669.9999913364531,229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
669.9999913364531,229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
229.99999408415434,159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819
159.9999972989272,89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563
89.99999974984947,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563
69.9999992497763,69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819
69.9999992497763,69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763
69.9999992497763,79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819
79.99999988173819,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763
60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763
50.000001041254954,60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763
60.00000014551563,40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
40.00000193699428,69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
69.9999992497763,69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763
69.9999992497763,60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563
60.00000014551563,79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763
79.99999988173819,69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819
69.9999992497763,79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264
79.99999988173819,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954
69.9999992497763,69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428
69.9999992497763,69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086
69.9999992497763,69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428
69.9999992497763,60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183
60.00000014551563,69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763
69.9999992497763,79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954
79.99999988173819,110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563
110.00000024992264,69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954
69.9999992497763,50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954
50.000001041254954,50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563
50.000001041254954,40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428
40.00000193699428,19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563
19.999997617668086,40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954
40.00000193699428,29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563
29.999999777331183,69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954
69.9999992497763,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563
50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954
60.00000014551563,50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428
50.000001041254954,50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954
50.000001041254954,60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428
60.00000014551563,40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954
40.00000193699428,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954
60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563
50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954
60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563
50.000001041254954,60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428
60.00000014551563,50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086
50.000001041254954,40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428
40.00000193699428,50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428
50.000001041254954,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954
40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954
50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563
50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954
60.00000014551563,50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563
50.000001041254954,60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954
60.00000014551563,40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954
40.00000193699428,19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954
19.999997617668086,40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954
40.00000193699428,40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954
40.00000193699428,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563
50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954
50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563
60.00000014551563,50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563
50.000001041254954,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954
60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954
50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954
50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954
50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954
50.000001041254954,50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563
50.000001041254954,60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563
60.00000014551563,50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819
50.000001041254954,60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954
60.00000014551563,60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954
60.00000014551563,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563
50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563
50.000001041254954,50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563
50.000001041254954,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563
50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763
50.000001041254954,60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474
60.00000014551563,60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272
60.00000014551563,79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954
79.99999988173819,50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954,159.9999972989272
50.000001041254954,50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954,159.9999972989272,60.00000014551563
50.000001041254954,60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954,159.9999972989272,60.00000014551563,60.00000014551563
60.00000014551563,60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954,159.9999972989272,60.00000014551563,60.00000014551563,50.000001041254954
60.00000014551563,60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954,159.9999972989272,60.00000014551563,60.00000014551563,50.000001041254954,40.00000193699428
60.00000014551563,60.00000014551563,69.9999992497763,199.99999982677474,159.9999972989272,50.000001041254954,159.9999972989272,60.00000014551563,60.00000014551563,50.000001041254954,40.00000193699428,60.00000014551563
